ad_id,campaign,ad_spend,impressions,date,clicks,ctr,conversions,cpc
254,Brand_Awareness,78.24331560505976,21609,2023-01-11 14:00:00,826,0.038224813735017814,4,0.09472556368651303
255,Conversions,399.072342742445,8373,2023-01-11 15:00:00,753,0.08993192404156217,7,0.5299765507867795
256,Conversions,313.8356504049716,39675,2023-01-11 16:00:00,2549,0.06424700693131695,5,0.12312108685954162
257,Retargeting,271.39593506839753,49895,2023-01-11 17:00:00,4211,0.08439723419180278,5,0.06444928403429055
258,Traffic,448.0073656949692,29937,2023-01-11 18:00:00,2950,0.09854026789591476,3,0.1518669036254133
259,Conversions,396.4126335000201,6656,2023-01-11 19:00:00,239,0.03590745192307692,5,1.6586302656904606
260,Brand_Awareness,84.32069106904808,9984,2023-01-11 20:00:00,963,0.09645432692307693,5,0.08756042686297828
261,Retargeting,162.74381321981863,30984,2023-01-11 21:00:00,1395,0.045023237800154915,4,0.11666223169879472
262,Brand_Awareness,131.75967850908822,9286,2023-01-11 22:00:00,415,0.04469093258668964,3,0.3174932012267186
263,Brand_Awareness,374.5336833606117,6901,2023-01-11 23:00:00,280,0.040573829879727574,3,1.3376202977164704
264,Conversions,26.430893020531897,32552,2023-01-12 00:00:00,1911,0.058706070287539935,5,0.013830922564380899
265,Retargeting,289.2459455869451,26709,2023-01-12 01:00:00,637,0.023849638698566027,10,0.45407526779740204
266,Traffic,383.60475601293837,32055,2023-01-12 02:00:00,1917,0.059803462798315395,2,0.20010681064837682
267,Traffic,439.61516201325725,38685,2023-01-12 03:00:00,2272,0.058730774201887034,5,0.19349258891428575
268,Conversions,177.62005687079466,9429,2023-01-12 04:00:00,740,0.07848128115388694,3,0.24002710387945222
269,Conversions,412.4160792892863,15716,2023-01-12 05:00:00,1336,0.08500890811911428,4,0.3086946701267113
270,Retargeting,64.20955110805154,49563,2023-01-12 06:00:00,2460,0.04963379940681557,6,0.02610144353985835
271,Traffic,424.76162294991394,12138,2023-01-12 07:00:00,451,0.03715603888614269,3,0.9418217803767494
272,Traffic,72.46944454267138,36298,2023-01-12 08:00:00,1210,0.03333516998181718,4,0.05989210292782759
273,Traffic,204.67077237457997,24429,2023-01-12 09:00:00,672,0.0275082893282574,4,0.30456960174788683
274,Brand_Awareness,400.6747292319813,6772,2023-01-12 10:00:00,102,0.015062020082693443,5,3.9281836199213855
275,Traffic,83.45953940089915,49244,2023-01-12 11:00:00,2010,0.040817155389489074,8,0.041522158905919974
276,Brand_Awareness,122.33318366399433,49519,2023-01-12 12:00:00,1699,0.03431006280417617,5,0.07200305100882538
277,Retargeting,363.9037585126025,36732,2023-01-12 13:00:00,3562,0.09697266688446042,6,0.10216276207540778
278,Brand_Awareness,362.8179029075764,40905,2023-01-12 14:00:00,2462,0.060188241046326856,3,0.14736714171713095
279,Retargeting,324.16234011379566,18347,2023-01-12 15:00:00,756,0.04120564669973292,4,0.4287861641716874
280,Traffic,350.034737788879,17920,2023-01-12 16:00:00,1115,0.062220982142857144,5,0.3139325002590843
281,Traffic,275.9349772403221,32822,2023-01-12 17:00:00,739,0.022515386021570896,6,0.37338968503426534
282,Retargeting,133.38153886440685,47659,2023-01-12 18:00:00,2381,0.0499590843282486,7,0.056019125940532065
283,Conversions,179.39103681692052,41108,2023-01-12 19:00:00,2727,0.06633745256397781,5,0.06578329182872039
284,Retargeting,98.98288123269857,24563,2023-01-12 20:00:00,1326,0.053983633920937996,2,0.07464772340324176
285,Conversions,455.1407750534779,8967,2023-01-12 21:00:00,413,0.04605776736924278,6,1.1020357749478884
286,Brand_Awareness,295.861979435399,46183,2023-01-12 22:00:00,4592,0.09943052638416733,4,0.06442987357042661
287,Brand_Awareness,206.41719421418355,12871,2023-01-12 23:00:00,1148,0.08919275891539119,2,0.17980591830503795
288,Brand_Awareness,236.38284378562503,29763,2023-01-13 00:00:00,1967,0.06608876793334005,4,0.12017429780662177
289,Traffic,474.1688364097895,12916,2023-01-13 01:00:00,791,0.06124187054815732,2,0.5994549132867124
290,Brand_Awareness,85.1421875268793,9734,2023-01-13 02:00:00,641,0.06585165399630162,3,0.13282712562695678
291,Conversions,297.25261768823066,34613,2023-01-13 03:00:00,973,0.0281108254124173,4,0.30550114870321754
292,Brand_Awareness,257.8854526533883,29179,2023-01-13 04:00:00,1329,0.04554645464203708,7,0.19404473487839602
293,Retargeting,309.61257536297745,36262,2023-01-13 05:00:00,491,0.013540345265015718,5,0.6305755099042311
294,Retargeting,18.87399007221185,13677,2023-01-13 06:00:00,722,0.05278935439058273,5,0.02614126048782805
295,Traffic,437.34071538263424,19268,2023-01-13 07:00:00,1134,0.05885405854266141,7,0.38566200651025945
296,Retargeting,466.73795841697006,13330,2023-01-13 08:00:00,406,0.0304576144036009,9,1.149600882800419
297,Conversions,286.9152599587124,21733,2023-01-13 09:00:00,2102,0.09671927483550362,7,0.13649631777293644
298,Brand_Awareness,351.3589036996772,38947,2023-01-13 10:00:00,3577,0.09184276067476314,6,0.09822725851262992
299,Traffic,462.02469677687486,28286,2023-01-13 11:00:00,2121,0.07498409106978718,6,0.2178334261088519
300,Brand_Awareness,356.5469308135653,7610,2023-01-13 12:00:00,441,0.05795006570302234,9,0.8084964417541164
301,Brand_Awareness,84.74413102798806,7430,2023-01-13 13:00:00,656,0.0882907133243607,2,0.12918312656705497
302,Conversions,292.38129648173845,40922,2023-01-13 14:00:00,890,0.021748692634768585,3,0.3285183106536387
303,Retargeting,307.2903727275994,14828,2023-01-13 15:00:00,1203,0.0811302940383059,9,0.25543671880930957
304,Retargeting,217.82402893816914,43913,2023-01-13 16:00:00,932,0.021223783389884544,3,0.23371676924696258
305,Brand_Awareness,370.8576754561142,32497,2023-01-13 17:00:00,2647,0.08145367264670585,8,0.14010490194790864
306,Traffic,467.8398372368173,40256,2023-01-13 18:00:00,1401,0.03480226550079491,5,0.3339327888913757
307,Retargeting,463.5285713243204,37618,2023-01-13 19:00:00,3345,0.08892019777765964,4,0.13857356392356365
308,Traffic,230.91129198802474,47332,2023-01-13 20:00:00,4494,0.0949463365165216,9,0.051382129948381115
309,Retargeting,65.48664246197008,27526,2023-01-13 21:00:00,643,0.02335973261643537,2,0.10184547816791614
310,Traffic,492.57218749154396,31158,2023-01-13 22:00:00,1609,0.051640028243147826,5,0.3061356044074232
311,Conversions,421.0600623585077,26032,2023-01-13 23:00:00,2558,0.09826367547633681,10,0.16460518465930715
312,Traffic,71.08471378960076,38846,2023-01-14 00:00:00,2078,0.05349328116150955,5,0.034208235702406525
313,Conversions,461.21252248251244,45936,2023-01-14 01:00:00,4029,0.08770898641588297,4,0.11447319992119942
314,Conversions,436.24921741044284,30794,2023-01-14 02:00:00,1939,0.06296681171656816,7,0.2249867031513372
315,Traffic,264.23064799177536,6448,2023-01-14 03:00:00,282,0.04373449131513648,3,0.9369881134460118
316,Conversions,299.7249635150153,29861,2023-01-14 04:00:00,1066,0.03569873748367436,6,0.2811678832223408
317,Brand_Awareness,205.51132489636382,29141,2023-01-14 05:00:00,824,0.028276311725747228,3,0.2494069476897619
318,Conversions,36.83320302279535,10074,2023-01-14 06:00:00,791,0.07851895969823308,3,0.04656536412489931
319,Retargeting,174.24664840649146,7406,2023-01-14 07:00:00,331,0.04469349176343505,4,0.5264249196570739
320,Traffic,403.3981898130256,32823,2023-01-14 08:00:00,1838,0.05599731895317308,1,0.21947670827694538
321,Brand_Awareness,12.2696912722554,24291,2023-01-14 09:00:00,1319,0.05429994648223622,2,0.009302267833400607
322,Traffic,173.41459412866064,42568,2023-01-14 10:00:00,2637,0.06194794211614358,4,0.06576207589255238
323,Retargeting,205.1026598595622,33003,2023-01-14 11:00:00,2901,0.08790109990000909,5,0.07070067558068328
324,Retargeting,273.3238454395822,47851,2023-01-14 12:00:00,4702,0.09826335917744666,8,0.05812927380680183
325,Retargeting,460.72925204225265,35406,2023-01-14 13:00:00,1652,0.04665875840253064,7,0.2788917990570537
326,Conversions,179.709537239321,24312,2023-01-14 14:00:00,2053,0.08444389601842711,7,0.08753508876732635
327,Conversions,180.00706892915156,44108,2023-01-14 15:00:00,3476,0.07880656570236692,2,0.051785693017592505
328,Traffic,371.3756115737767,2382,2023-01-14 16:00:00,146,0.061293031066330814,6,2.5436685724231283
329,Traffic,231.5867910360055,35171,2023-01-14 17:00:00,3377,0.09601660458900799,8,0.06857766983595069
330,Brand_Awareness,120.05636324059117,42779,2023-01-14 18:00:00,1199,0.02802777063512471,6,0.10013041137663983
331,Brand_Awareness,231.69536290501978,4292,2023-01-14 19:00:00,85,0.019804287045666356,4,2.7258277988825856
332,Traffic,79.01993998610193,42779,2023-01-14 20:00:00,3715,0.08684167465345145,4,0.021270508744576564
333,Conversions,96.42962338804942,34187,2023-01-14 21:00:00,1693,0.049521748032877996,4,0.05695784015832807
334,Retargeting,254.20020864234507,13411,2023-01-14 22:00:00,1156,0.08619789724852733,1,0.21989637425808398
335,Traffic,215.27347025722847,38285,2023-01-14 23:00:00,3460,0.09037482042575422,6,0.06221776597029725
336,Brand_Awareness,458.274491523369,16422,2023-01-15 00:00:00,256,0.015588844233345512,8,1.7901347325131602
337,Conversions,187.57301056715022,43468,2023-01-15 01:00:00,3890,0.08949111990429741,7,0.048219282922146584
338,Traffic,294.4882916362413,33371,2023-01-15 02:00:00,1680,0.05034311228312007,7,0.17529064978347694
339,Traffic,319.8095010805699,6693,2023-01-15 03:00:00,374,0.05587927685641715,6,0.8551056178624863
340,Conversions,16.41628372828348,34535,2023-01-15 04:00:00,2292,0.06636745330823803,6,0.007162427455621065
341,Traffic,335.13331228818816,15818,2023-01-15 05:00:00,1476,0.09331141737261348,4,0.22705508962614374
342,Conversions,97.2376237661782,32238,2023-01-15 06:00:00,377,0.01169427383832744,3,0.2579247314752737
343,Retargeting,480.92445556003304,31874,2023-01-15 07:00:00,1686,0.052895777122419524,6,0.2852458218031038
344,Conversions,82.84473659902535,27715,2023-01-15 08:00:00,1992,0.07187443622587046,3,0.0415887231922818
345,Conversions,213.16582062624164,28605,2023-01-15 09:00:00,2146,0.07502184932704073,10,0.09933169647075565
346,Conversions,51.82133735853549,35317,2023-01-15 10:00:00,2554,0.07231644816943682,5,0.020290265214775054
347,Traffic,498.4683834045142,32174,2023-01-15 11:00:00,711,0.022098588922732643,6,0.7010807080232268
348,Traffic,256.07555506230887,10956,2023-01-15 12:00:00,404,0.03687477181453085,6,0.6338503838175962
349,Conversions,301.73865848682146,39908,2023-01-15 13:00:00,1687,0.042272226120076174,4,0.17886108979657467
350,Traffic,42.867473920329466,11837,2023-01-15 14:00:00,975,0.082368843456957,6,0.04396663991828663
351,Brand_Awareness,377.4806304955971,4716,2023-01-15 15:00:00,165,0.03498727735368957,5,2.287761396943013
352,Brand_Awareness,112.85374061683703,5481,2023-01-15 16:00:00,158,0.02882685641306331,3,0.7142641811192217
353,Traffic,450.0466018259497,25282,2023-01-15 17:00:00,2431,0.0961553674551064,2,0.18512817845575882
354,Traffic,110.51842383618352,7548,2023-01-15 18:00:00,81,0.010731319554848967,3,1.3644249856318953
355,Conversions,103.43698312519662,38605,2023-01-15 19:00:00,3852,0.0997798212666753,2,0.026852799357527678
356,Retargeting,27.90933724556649,8758,2023-01-15 20:00:00,621,0.07090659968029231,8,0.04494257205405232
357,Traffic,241.31280310389963,44668,2023-01-15 21:00:00,3777,0.08455717739768961,7,0.06389007230709548
358,Brand_Awareness,286.77215529868204,24177,2023-01-15 22:00:00,882,0.036480952971832736,4,0.3251384980710681
359,Conversions,42.19723331989266,25022,2023-01-15 23:00:00,282,0.011270082327551754,3,0.14963557914855555
360,Traffic,390.00853218055516,41761,2023-01-16 00:00:00,3190,0.07638705969684634,3,0.12225972795628688
361,Brand_Awareness,232.11152902653353,6542,2023-01-16 01:00:00,556,0.08498929990828492,6,0.4174667788247006
362,Brand_Awareness,266.95123197051424,26476,2023-01-16 02:00:00,2029,0.07663544342045626,5,0.13156788170059844
363,Retargeting,225.9737459997318,31784,2023-01-16 03:00:00,726,0.02284168134910647,1,0.3112586033054157
364,Conversions,206.37389982890974,23740,2023-01-16 04:00:00,1847,0.07780117944397641,8,0.11173465069242541
365,Conversions,284.22376234102677,25817,2023-01-16 05:00:00,2044,0.07917263818414223,9,0.13905272130187218
366,Retargeting,86.06772050604913,48596,2023-01-16 06:00:00,3366,0.06926496007901885,4,0.025569732770662247
367,Retargeting,99.14478394268285,17052,2023-01-16 07:00:00,1346,0.07893502228477597,7,0.07365882908074506
368,Conversions,432.2749542966235,36153,2023-01-16 08:00:00,3113,0.08610627057228999,3,0.13886121243065322
369,Conversions,473.59657644548,48076,2023-01-16 09:00:00,3135,0.06520925201763873,7,0.15106748849935567
370,Traffic,192.92156497707893,1671,2023-01-16 10:00:00,30,0.017953321364452424,5,6.430718832569298
371,Traffic,142.66488984034135,1163,2023-01-16 11:00:00,62,0.05331040412725709,6,2.301046610328086
372,Retargeting,325.55977618711773,42424,2023-01-16 12:00:00,720,0.01697152555157458,8,0.4521663558154413
373,Traffic,210.27974383806725,45002,2023-01-16 13:00:00,2100,0.046664592684769565,2,0.1001332113514606
374,Brand_Awareness,22.439314273568982,5795,2023-01-16 14:00:00,270,0.04659188955996549,4,0.08310857138358882
375,Traffic,86.51477270943327,11634,2023-01-16 15:00:00,185,0.015901667526216263,9,0.4676474200509907
376,Traffic,360.8263921352248,5798,2023-01-16 16:00:00,240,0.041393583994480856,4,1.5034433005634367
377,Brand_Awareness,332.87273153597414,23420,2023-01-16 17:00:00,468,0.019982920580700256,4,0.7112665203760131
378,Retargeting,23.27703632670691,30300,2023-01-16 18:00:00,2507,0.08273927392739273,3,0.00928481704296247
379,Brand_Awareness,118.76635934714523,25345,2023-01-16 19:00:00,2415,0.0952850660879858,4,0.049178616706892435
380,Traffic,123.22665032815499,11749,2023-01-16 20:00:00,193,0.016426929951485234,4,0.6384800535137565
381,Retargeting,339.22744436337695,39595,2023-01-16 21:00:00,3799,0.09594645788609672,6,0.08929387848470044
382,Traffic,19.658163499638437,26121,2023-01-16 22:00:00,1489,0.05700394318747368,7,0.013202258898346836
383,Brand_Awareness,61.01320517244118,38487,2023-01-16 23:00:00,1422,0.03694754072803804,3,0.04290661404531729
384,Brand_Awareness,401.9588818328628,29411,2023-01-17 00:00:00,497,0.016898439359423346,6,0.8087703859816153
385,Traffic,97.48688440662347,34361,2023-01-17 01:00:00,1891,0.05503332266232065,8,0.051553085355168414
386,Conversions,329.84559284741863,22223,2023-01-17 02:00:00,1811,0.08149214777482788,7,0.18213450737019252
387,Conversions,126.709562712896,8394,2023-01-17 03:00:00,618,0.0736240171551108,3,0.20503165487523625
388,Brand_Awareness,58.726282452079126,15056,2023-01-17 04:00:00,218,0.014479277364505844,4,0.2693866167526565
389,Brand_Awareness,129.1543735897325,29380,2023-01-17 05:00:00,486,0.016541865214431586,6,0.2657497398965689
390,Conversions,363.910796609273,27035,2023-01-17 06:00:00,1250,0.04623636027371925,8,0.2911286372874184
391,Conversions,429.29126937208,31620,2023-01-17 07:00:00,1156,0.03655913978494624,3,0.37135922956062284
392,Traffic,416.8077336378259,20877,2023-01-17 08:00:00,645,0.030895243569478373,4,0.6462135405237611
393,Traffic,204.61992951304288,44404,2023-01-17 09:00:00,1567,0.03528961354832898,3,0.13058068252268212
394,Conversions,337.36171691961664,31911,2023-01-17 10:00:00,2626,0.08229137288082479,8,0.12846980842331174
395,Traffic,110.44230475375228,33784,2023-01-17 11:00:00,3163,0.09362420080511484,1,0.03491694744032636
396,Traffic,153.6423878278965,4191,2023-01-17 12:00:00,194,0.046289668336912435,3,0.791971071277817
397,Retargeting,449.20455107534866,34160,2023-01-17 13:00:00,3127,0.09153981264637003,7,0.14365351809253235
398,Traffic,16.37094252026066,26000,2023-01-17 14:00:00,1012,0.03892307692307692,5,0.016176820672194326
399,Brand_Awareness,51.89918011868936,40040,2023-01-17 15:00:00,2117,0.052872127872127875,9,0.0245154369951296
400,Traffic,111.8642650215534,4631,2023-01-17 16:00:00,140,0.030231051608723816,5,0.7990304644396671
401,Traffic,23.00077989817166,7172,2023-01-17 17:00:00,485,0.06762409369771333,4,0.047424288449838474
402,Conversions,98.90336319400069,43080,2023-01-17 18:00:00,4226,0.09809656453110492,5,0.023403540746332392
403,Brand_Awareness,295.69036487514916,24561,2023-01-17 19:00:00,1579,0.06428891331786166,7,0.1872643222768519
404,Traffic,216.49802979032398,25817,2023-01-17 20:00:00,1089,0.04218150830847891,3,0.19880443506916803
405,Traffic,447.40913842771766,21281,2023-01-17 21:00:00,1453,0.06827686668859546,6,0.30792094867702524
406,Retargeting,410.547345251836,29671,2023-01-17 22:00:00,624,0.021030635974520574,7,0.6579284379035834
407,Traffic,177.49050233195922,26364,2023-01-17 23:00:00,2372,0.0899711728114095,4,0.07482736186001654
408,Traffic,137.1174823813333,42674,2023-01-18 00:00:00,2358,0.055256127853025264,4,0.058149907710489106
409,Retargeting,196.0492800019608,28425,2023-01-18 01:00:00,1433,0.050413368513632366,4,0.13681038381155672
410,Conversions,299.24452183225577,29602,2023-01-18 02:00:00,1856,0.06269846631984326,3,0.16123088460789642
411,Traffic,141.35118400320937,24253,2023-01-18 03:00:00,1606,0.06621861213045808,4,0.08801443586750272
412,Retargeting,315.83296484607564,24472,2023-01-18 04:00:00,402,0.016426936907486107,2,0.7856541414081484
413,Brand_Awareness,210.6117095737078,9080,2023-01-18 05:00:00,648,0.07136563876651983,7,0.32501807032979596
414,Conversions,280.5031186174703,8099,2023-01-18 06:00:00,257,0.03173231263118904,6,1.0914518234142814
415,Brand_Awareness,223.70199927630517,26431,2023-01-18 07:00:00,1962,0.07423101660928455,7,0.11401732888700569
416,Brand_Awareness,154.28822217553966,32186,2023-01-18 08:00:00,2704,0.0840116820978065,5,0.057059253763143365
417,Retargeting,474.74212041145677,48684,2023-01-18 09:00:00,4009,0.08234738312381891,4,0.11841908715676149
418,Traffic,384.1668391382828,31111,2023-01-18 10:00:00,1858,0.05972164186300665,5,0.2067636378569875
419,Retargeting,78.65545612556174,40851,2023-01-18 11:00:00,2320,0.056791755403784484,4,0.03390321384722489
420,Retargeting,435.5493081899773,23614,2023-01-18 12:00:00,539,0.022825442534089947,7,0.8080692174211082
421,Retargeting,248.84128714226168,27724,2023-01-18 13:00:00,2211,0.07975039676814312,5,0.11254694126741821
422,Retargeting,448.3305911781048,42991,2023-01-18 14:00:00,1480,0.03442581005326696,6,0.3029260751203411
423,Conversions,401.92907541418447,5940,2023-01-18 15:00:00,324,0.05454545454545454,5,1.2405218376981002
424,Traffic,218.3546171899244,29758,2023-01-18 16:00:00,1058,0.03555346461455743,2,0.2063843262664692
425,Brand_Awareness,21.009961076857525,37224,2023-01-18 17:00:00,820,0.022028798624543305,4,0.025621903752265276
426,Brand_Awareness,141.65190609862358,8788,2023-01-18 18:00:00,585,0.06656804733727811,4,0.24214001042499758
427,Traffic,275.4007651838248,29082,2023-01-18 19:00:00,433,0.01488893473626298,6,0.6360294807940526
428,Brand_Awareness,320.40432771481215,25034,2023-01-18 20:00:00,1937,0.07737477031237516,11,0.16541266273351168
429,Traffic,136.36496586226912,36479,2023-01-18 21:00:00,1407,0.038570136242769816,6,0.09691895228306263
430,Brand_Awareness,78.28447629568383,12280,2023-01-18 22:00:00,122,0.00993485342019544,8,0.6416760352105232
431,Retargeting,419.11581603165655,19052,2023-01-18 23:00:00,1066,0.055952131009867734,5,0.39316680678391797
432,Brand_Awareness,492.3570685447405,17531,2023-01-19 00:00:00,249,0.014203411100336547,3,1.9773376246776728
433,Traffic,267.58818932831605,23804,2023-01-19 01:00:00,829,0.03482607965047891,5,0.3227843055830109
434,Traffic,94.12285006566871,29903,2023-01-19 02:00:00,2201,0.07360465505133264,1,0.042763675631834946
435,Traffic,143.4305899944908,45857,2023-01-19 03:00:00,717,0.015635562727609742,8,0.2000426638695827
436,Traffic,19.0114315082587,11142,2023-01-19 04:00:00,953,0.08553222042721235,6,0.019949036210135045
437,Traffic,458.0064152146445,49355,2023-01-19 05:00:00,510,0.010333299564380508,4,0.8980517945385187
438,Conversions,67.69803061616915,10866,2023-01-19 06:00:00,350,0.03221056506534143,7,0.19342294461762613
439,Conversions,292.49307300198427,5531,2023-01-19 07:00:00,424,0.07665883203760622,1,0.6898421533065667
440,Brand_Awareness,144.28705813673093,46454,2023-01-19 08:00:00,1786,0.038446635381237354,7,0.08078782650432863
441,Traffic,281.54722123273876,39098,2023-01-19 09:00:00,749,0.019156990127372243,3,0.37589749163249503
442,Brand_Awareness,329.19599029241346,39278,2023-01-19 10:00:00,1666,0.04241560160904323,9,0.1975966328285795
443,Traffic,416.5734838165288,29138,2023-01-19 11:00:00,1000,0.034319445397762376,4,0.41657348381652876
444,Traffic,111.14642316269557,28065,2023-01-19 12:00:00,2409,0.08583645109567077,2,0.04613799218044648
445,Conversions,15.387956042655434,30956,2023-01-19 13:00:00,1182,0.038183227807210236,4,0.013018575332195798
446,Conversions,77.07395873371556,42732,2023-01-19 14:00:00,3461,0.08099316671347,6,0.02226927441020386
447,Retargeting,451.0091345055715,40261,2023-01-19 15:00:00,3634,0.09026104667047515,2,0.12410818230753207
448,Conversions,438.20613800563245,11759,2023-01-19 16:00:00,576,0.04898375712220427,1,0.7607745451486675
449,Retargeting,302.73242006345106,6439,2023-01-19 17:00:00,591,0.09178443857741886,7,0.5122375974000863
450,Retargeting,304.2532616124902,48241,2023-01-19 18:00:00,2120,0.04394602101946477,7,0.14351568943985385
451,Retargeting,335.8679705276652,43533,2023-01-19 19:00:00,4212,0.09675418647922265,6,0.07974073374351026
452,Retargeting,95.9319265254903,29270,2023-01-19 20:00:00,527,0.01800478305432183,8,0.18203401617740095
453,Retargeting,458.0618535032303,14279,2023-01-19 21:00:00,1025,0.07178373835702781,7,0.4468896131738832
454,Brand_Awareness,215.19755719711583,40279,2023-01-19 22:00:00,2192,0.054420417587328386,5,0.09817406806437766
455,Conversions,197.73787884225376,45251,2023-01-19 23:00:00,2031,0.044882986011358865,6,0.09735986156684084
456,Retargeting,264.2696755885904,24888,2023-01-20 00:00:00,1666,0.06693989071038252,6,0.15862525545533637
457,Traffic,33.01332371977697,18630,2023-01-20 01:00:00,1366,0.07332259796027912,7,0.024167879736293536
458,Conversions,91.47885069047891,36144,2023-01-20 02:00:00,375,0.010375166002656042,6,0.24394360184127709
459,Conversions,371.6364720489215,32182,2023-01-20 03:00:00,805,0.025013982971847617,3,0.46166021372536836
460,Retargeting,50.57134728331197,26538,2023-01-20 04:00:00,1968,0.07415781144019896,3,0.02569682280656096
461,Brand_Awareness,305.5445336385302,12824,2023-01-20 05:00:00,897,0.06994697442295696,1,0.3406293574565554
462,Retargeting,130.22106374384725,33125,2023-01-20 06:00:00,3211,0.09693584905660377,5,0.04055467572215735
463,Brand_Awareness,200.7548508805685,7979,2023-01-20 07:00:00,626,0.07845594686050883,3,0.3206946499689593
464,Traffic,151.45993101764293,27189,2023-01-20 08:00:00,2598,0.09555334878075693,9,0.05829866474890028
465,Conversions,184.27963106782508,43600,2023-01-20 09:00:00,3192,0.07321100917431193,8,0.05773171399367954
466,Traffic,362.33249354028027,13504,2023-01-20 10:00:00,497,0.036803909952606635,4,0.7290392224150508
467,Brand_Awareness,155.58964065535577,21669,2023-01-20 11:00:00,422,0.01947482578799206,2,0.368695830936862
468,Brand_Awareness,287.5382737454796,7910,2023-01-20 12:00:00,635,0.08027812895069532,3,0.45281617912673955
469,Traffic,243.26469707755882,47857,2023-01-20 13:00:00,3253,0.0679733372338425,2,0.07478164681142294
470,Brand_Awareness,335.1988710276976,35964,2023-01-20 14:00:00,515,0.014319875430986543,4,0.650871594228539
471,Traffic,469.0465722691314,21131,2023-01-20 15:00:00,896,0.04240215796696796,4,0.5234894779789413
472,Conversions,368.96032763302264,26227,2023-01-20 16:00:00,2520,0.09608418805048233,5,0.14641282842580264
473,Traffic,115.32078550947081,6978,2023-01-20 17:00:00,384,0.055030094582975066,8,0.30031454559758025
474,Conversions,25.279736180029488,22991,2023-01-20 18:00:00,1125,0.04893219085729198,6,0.022470876604470655
475,Traffic,138.5093817069143,18153,2023-01-20 19:00:00,929,0.051176114140913345,3,0.14909513639065047
476,Brand_Awareness,301.5881860431249,34548,2023-01-20 20:00:00,994,0.028771564200532593,5,0.303408637870347
477,Traffic,35.19864860728267,43676,2023-01-20 21:00:00,1886,0.04318161003754922,6,0.018663122273214566
478,Brand_Awareness,253.21946112860581,40071,2023-01-20 22:00:00,1734,0.04327319008759452,3,0.14603198450323288
479,Traffic,302.4529959692757,48454,2023-01-20 23:00:00,712,0.014694349279729228,8,0.42479353366471306
480,Traffic,173.7795065003108,4983,2023-01-21 00:00:00,394,0.07906883403572146,8,0.4410647373104335
481,Retargeting,387.74697983545275,10503,2023-01-21 01:00:00,498,0.047415024278777494,5,0.778608393243881
482,Brand_Awareness,62.233144035548186,30921,2023-01-21 02:00:00,2597,0.08398822806506905,4,0.023963474792278856
483,Retargeting,46.817513050546296,17905,2023-01-21 03:00:00,1549,0.08651214744484781,2,0.030224346707905938
484,Brand_Awareness,366.81249053976563,46838,2023-01-21 04:00:00,1362,0.029078952986890987,6,0.2693190092068764
485,Retargeting,252.79074494103725,24953,2023-01-21 05:00:00,1725,0.06912996433294594,5,0.14654535938610855
486,Conversions,347.31717424959066,27806,2023-01-21 06:00:00,1459,0.05247068977918435,6,0.23805152450280376
487,Traffic,223.06539591583567,46000,2023-01-21 07:00:00,4103,0.08919565217391304,7,0.05436641382301625
488,Brand_Awareness,130.73699628716233,23168,2023-01-21 08:00:00,681,0.029393991712707183,3,0.19197796811624424
489,Brand_Awareness,411.36013566035786,5583,2023-01-21 09:00:00,396,0.07092960773777539,9,1.03878822136454
490,Traffic,401.7137806947998,39714,2023-01-21 10:00:00,2569,0.0646875157375233,2,0.15636970832806532
491,Brand_Awareness,350.40127071866914,40896,2023-01-21 11:00:00,1495,0.036556142410015646,0,0.23438212088205293
492,Brand_Awareness,143.3511172426817,12889,2023-01-21 12:00:00,287,0.02226704942198774,6,0.4994812447480199
493,Retargeting,299.2130267658527,28413,2023-01-21 13:00:00,1950,0.06863055643543449,4,0.1534425778286424
494,Brand_Awareness,186.87720950061313,13275,2023-01-21 14:00:00,1015,0.07645951035781544,6,0.18411547734050554
495,Conversions,54.875215930050736,3461,2023-01-21 15:00:00,132,0.03813926610806125,4,0.41572133280341467
496,Conversions,459.48365197649895,15291,2023-01-21 16:00:00,1040,0.06801386436465895,5,0.44181120382355665
497,Traffic,77.04112915029108,47804,2023-01-21 17:00:00,2178,0.04556104091707807,2,0.03537241926092336
498,Brand_Awareness,475.6163033721932,12435,2023-01-21 18:00:00,922,0.07414555689585846,5,0.5158528236140925
499,Traffic,228.54282874939832,28935,2023-01-21 19:00:00,808,0.027924658717815794,4,0.2828500355809385
500,Conversions,100.71513513092363,34453,2023-01-21 20:00:00,3104,0.09009375090703277,3,0.0324468863179522
501,Brand_Awareness,275.5314642153955,19544,2023-01-21 21:00:00,700,0.03581661891117478,5,0.393616377450565
502,Brand_Awareness,437.74345957944007,13258,2023-01-21 22:00:00,571,0.04306833609895912,3,0.7666260237818565
503,Traffic,368.790194340685,31841,2023-01-21 23:00:00,484,0.015200527621619924,3,0.7619632114476963
504,Conversions,405.21496245211034,49758,2023-01-22 00:00:00,996,0.020016881707464126,4,0.40684233177922724
505,Brand_Awareness,332.8038496882515,11736,2023-01-22 01:00:00,662,0.056407634628493526,8,0.502724848471679
506,Traffic,349.2155166137477,38643,2023-01-22 02:00:00,1317,0.034081204875397876,5,0.26515984556852523
507,Conversions,426.1058692670064,44950,2023-01-22 03:00:00,3829,0.08518353726362625,4,0.11128385198929393
508,Traffic,132.3373243410011,35964,2023-01-22 04:00:00,407,0.01131687242798354,4,0.32515313105897076
